,trail_id,name,area_name,city_name,state_name,country_name,popularity,length,elevation_gain,difficulty_rating,route_type,visitor_usage,avg_rating,num_reviews,features,activities,dogs-no,forest,river,views,waterfall,wild-flowers,wildlife,partially-paved,lake,kids,historic-site,dogs-leash,ada,beach,cave,paved,strollers,,hot-springs,city-walk,rails-trails,dogs,birding,camping,hiking,nature-trips,trail-running,walking,fishing,backpacking,sea-kayaking,canoeing,mountain-biking,horseback-riding,scenic-driving,road-biking,off-road-driving,rock-climbing,snowshoeing,cross-country-skiing,fly-fishing,paddle-sports,skiing,bike-touring,whitewater-kayaking,ice-climbing,surfing,snowboarding,lat,long,dogs-yes
239,10034036,Fortynine Palms Oasis Trail,Joshua Tree National Park,Twentynine Palms,California,United States,24.2376,4506.152,188.976,3,out and back,3.0,4.5,381,"['dogs-no', 'kids', 'views', 'wildlife']","['hiking', 'nature-trips', 'trail-running']",1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.11922,-116.11198,0
240,10004781,John Muir Trail via Yosemite Valley,Yosemite National Park,Yosemite Valley,California,United States,24.0723,326856.954,14029.944,5,point to point,3.0,4.5,129,"['dogs-no', 'forest', 'lake', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking']",1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.73476,-119.56629,0
241,10031887,Lost Horse Mine Loop Trail,Joshua Tree National Park,Twentynine Palms,California,United States,23.7689,11104.446,277.9776,3,loop,3.0,4.5,358,"['dogs-no', 'views', 'wild-flowers', 'wildlife']","['camping', 'hiking', 'nature-trips', 'trail-running']",1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.95082,-116.15985,0
242,10012390,Mariposa Grove of Giant Sequoias Trail,Yosemite National Park,Yosemite Valley,California,United States,23.5256,9012.304,367.8936,3,loop,3.0,4.5,262,"['dogs-no', 'forest', 'historic-site', 'kids', 'partially-paved', 'views', 'wild-flowers', 'wildlife']","['hiking', 'nature-trips', 'walking']",1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.50221,-119.61064,0
243,10235922,Chilnualna Falls Trail,Yosemite National Park,Yosemite Valley,California,United States,23.3042,12713.786,666.9024,3,out and back,3.0,4.5,297,"['dogs-no', 'forest', 'river', 'views', 'waterfall', 'wildlife']","['backpacking', 'birding', 'hiking', 'nature-trips', 'horseback-riding']",1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.54839,-119.634,0
244,10006688,Badwater Basin Salt Flats Trail,Death Valley National Park,Death Valley,California,United States,23.0844,2896.812,2.7432,1,out and back,3.0,4.5,259,"['dogs-no', 'kids', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.23035,-116.7668,0
245,10293225,Sentinel Dome and Taft Point Loop,Yosemite National Park,Yosemite Valley,California,United States,22.7858,8207.634,341.9856,3,loop,3.0,5.0,232,"['dogs-no', 'forest', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.71247,-119.58638,0
246,10298575,Nevada Falls,Yosemite National Park,Yosemite Valley,California,United States,22.0603,8690.436,669.9504,5,out and back,3.0,5.0,286,"['forest', 'partially-paved', 'river', 'views', 'waterfall']","['hiking', 'trail-running', 'walking']",0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.73251,-119.55906,1
247,10274952,Tall Trees Grove Loop Trail,Redwood National Park,Trinidad,California,United States,21.9301,5310.822,227.9904,3,loop,2.0,4.5,247,"['dogs-no', 'forest', 'kids', 'river', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.20785,-123.99318,0
248,10023775,Skull Rock Nature Trail,Joshua Tree National Park,Twentynine Palms,California,United States,21.7608,2735.878,48.768,1,loop,3.0,4.0,231,"['dogs-no', 'kids', 'views', 'wild-flowers', 'wildlife']","['camping', 'hiking', 'nature-trips', 'rock-climbing', 'walking']",1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33.99797,-116.05998,0
249,10014345,Clouds Rest Trail from Yosemite Valley,Yosemite National Park,Yosemite Valley,California,United States,21.5626,28968.12,1920.8496,5,out and back,3.0,5.0,123,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running']",1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.73467,-119.56635,0
250,10033137,General Grant Loop Trail,Kings Canyon National Park,Dunlap,California,United States,21.277,804.67,8.8392,1,loop,2.0,4.5,242,"['ada', 'dogs-no', 'forest', 'kids', 'paved', 'river', 'strollers', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.74697,-118.97319,0
251,10013813,El Capitan Trail (historical),Yosemite National Park,Yosemite Valley,California,United States,21.0807,21726.09,1426.7688,5,out and back,2.0,4.5,76,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running']",1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.74237,-119.60202,0
252,10040340,Alta Peak Trail,Sequoia National Park,Three Rivers,California,United States,20.9358,23979.166,1238.7072,7,out and back,2.0,4.5,162,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'snowshoeing', 'trail-running', 'cross-country-skiing']",1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,36.59662,-118.73442,0
253,10259802,Mineral King to Eagle Lake Trail,Sequoia National Park,Three Rivers,California,United States,20.7941,10460.71,674.8272,3,out and back,3.0,5.0,127,"['dogs-no', 'forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['hiking', 'trail-running']",1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.44886,-118.59542,0
254,10235993,Big Trees Trail,Sequoia National Park,Three Rivers,California,United States,20.6906,2092.142,36.8808,1,loop,3.0,4.5,109,"['ada', 'dogs-no', 'forest', 'kids', 'paved', 'strollers', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.56465,-118.77323,0
255,10026955,Giant Forest Loop Trail,Sequoia National Park,Three Rivers,California,United States,20.6381,11265.38,390.7536,1,loop,1.0,5.0,87,"['dogs-no', 'forest', 'kids']","['hiking', 'trail-running']",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.58499,-118.74953,0
256,10028648,Wapama Falls Trail,Yosemite National Park,Long Barn,California,United States,20.256,7402.964,290.7792,3,out and back,2.0,4.5,230,"['dogs-no', 'forest', 'historic-site', 'lake', 'kids', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.94641,-119.7873,0
257,10236017,Mesquite Flat Sand Dunes Trail,Death Valley National Park,Death Valley,California,United States,20.2433,4506.152,62.7888,1,out and back,1.0,4.5,176,"['dogs-no', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.60611,-117.1151,0
258,10235899,Cholla Cactus Garden Nature Trail,Joshua Tree National Park,Twentynine Palms,California,United States,20.2298,321.868,1.8288,1,loop,1.0,4.0,217,"['dogs-no', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.92531,-115.92893,0
259,10236155,Kings Creek Falls Trail,Lassen Volcanic National Park,Old Station,California,United States,19.9753,4345.218,143.8656,3,out and back,2.0,4.5,242,"['dogs-no', 'forest', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.46067,-121.4593,0
260,10261348,Yosemite Point,Yosemite National Park,Yosemite Valley,California,United States,19.9437,13679.39,1107.948,5,out and back,1.0,5.0,172,"['dogs-no', 'forest', 'views', 'waterfall', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips']",1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.742490000000004,-119.60237,0
261,10026896,Tuolumne Grove Trail,Yosemite National Park,Yosemite Valley,California,United States,19.7137,5149.888,223.7232,3,out and back,2.0,4.0,270,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.75803,-119.80482,0
262,10242664,Crystal Cave Trail,Sequoia National Park,Three Rivers,California,United States,19.6895,1287.472,88.6968,3,out and back,2.0,4.5,87,"['cave', 'dogs-no', 'forest', 'kids', 'partially-paved', 'river', 'waterfall']","['hiking', 'walking']",1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.58576,-118.82695,0
263,10037534,Lady Bird Johnson Grove Trail,Redwood National Park,Orick,California,United States,19.4001,2092.142,22.86,1,loop,3.0,4.5,250,"['dogs-no', 'forest', 'kids', 'wild-flowers', 'wildlife']","['birding', 'nature-trips', 'walking']",1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.30386,-124.01845,0
264,10036246,Heather Lake via Watchtower Trail,Sequoia National Park,Three Rivers,California,United States,19.3999,13035.654,643.7376,3,out and back,2.0,4.5,141,"['dogs-no', 'forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'hiking', 'nature-trips', 'snowshoeing', 'trail-running', 'walking', 'horseback-riding']",1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36.59655,-118.73424,0
265,10029986,Cinder Cone Nature Trail,Lassen Volcanic National Park,Old Station,California,United States,19.1894,7724.832,317.9064,5,loop,2.0,5.0,197,"['dogs-no', 'forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running']",1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.56491,-121.30184,0
266,10032060,Mount Dana Summit Trail,Yosemite National Park,Lee Vining,California,United States,19.0574,11265.38,945.7944,5,out and back,2.0,5.0,167,"['dogs-no', 'forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'hiking', 'nature-trips', 'rock-climbing']",1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,37.91082,-119.25758,0
267,10029819,Zumwalt Meadow And Roaring River Falls,Kings Canyon National Park,Stony Creek Village,California,United States,19.0297,6437.36,88.6968,1,loop,1.0,4.5,93,"['dogs-no', 'forest', 'kids', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'fishing', 'hiking', 'nature-trips', 'walking', 'fly-fishing']",1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,36.78362,-118.62215,0
268,10035907,Old Pinnacles Trail Loop,Pinnacles National Park,Soledad,California,United States,18.9167,15288.73,527.9136,3,loop,3.0,4.5,111,"['dogs-no', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'rock-climbing']",1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36.49183,-121.2096,0
269,10031884,Willow Hole Trail,Joshua Tree National Park,Joshua Tree,California,United States,18.8592,10943.512,74.9808,3,out and back,2.0,4.5,205,"['dogs-no', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.04111,-116.18577,0
270,10007086,High Sierra Trail: Crescent Meadow to Whitney Portal,Sequoia National Park,Three Rivers,California,United States,18.839,94951.06,4716.78,5,point to point,3.0,5.0,81,"['dogs-no', 'forest', 'lake', 'hot-springs', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'fishing', 'hiking', 'nature-trips', 'fly-fishing']",1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,36.55468,-118.74879,0
271,10041400,Paradise Valley Trail,Kings Canyon National Park,Hume,California,United States,18.814,27519.714,905.8656,3,out and back,2.0,5.0,55,"['dogs-no', 'forest', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'hiking', 'nature-trips', 'walking']",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.79469,-118.58292,0
272,10111782,Mount Hoffman Trail,Yosemite National Park,Yosemite Valley,California,United States,18.7667,9012.304,582.7776,5,out and back,2.0,5.0,103,"['dogs-no', 'forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips']",1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.83276,-119.49091,0
273,10004744,Twin Lakes Trail,Sequoia National Park,Stony Creek Village,California,United States,18.685,21082.354,986.9424,5,out and back,2.0,4.5,105,"['dogs-no', 'forest', 'lake', 'views', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running', 'walking', 'horseback-riding']",1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.60461,-118.72521,0
274,10033119,Tenaya Lake Trail,Yosemite National Park,Yosemite Valley,California,United States,18.544,5471.756,59.7408,1,out and back,2.0,4.5,59,"['beach', 'dogs-no', 'forest', 'lake', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",1,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.82576,-119.47008,0
275,10027108,Brokeoff Mountain Trail,Lassen Volcanic National Park,Mill Creek,California,United States,18.4314,12230.984,786.9936,5,out and back,1.0,5.0,185,"['dogs-no', 'forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'rock-climbing', 'trail-running']",1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40.43107,-121.53624,0
276,10034011,Zabriskie Point,Death Valley National Park,Death Valley,California,United States,18.3978,643.736,15.8496,1,out and back,2.0,4.5,147,"['dogs-no', 'kids', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.42095,-116.80986,0
277,10028494,Mastodon Peak Loop Trail,Joshua Tree National Park,Mecca,California,United States,18.2913,3862.416,111.8616,1,loop,2.0,4.5,160,"['dogs-no', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips']",1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.73697,-115.8107,0
278,10026938,Redwood Canyon Sugar Bowl Trail,Kings Canyon National Park,Stony Creek Village,California,United States,18.2809,17541.806,665.988,3,loop,2.0,4.5,99,"['dogs-no', 'forest', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.70761,-118.92096,0
279,10026957,Crescent and Log Meadows Trail,Sequoia National Park,Three Rivers,California,United States,18.2791,2896.812,62.7888,1,loop,2.0,4.5,118,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'snowshoeing', 'walking']",1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36.55471,-118.74888,0
280,10258341,Bear Gulch Day Use Area to Reservoir via Rim Trail,Pinnacles National Park,Paicines,California,United States,18.2277,2896.812,134.7216,3,loop,2.0,4.5,193,"['cave', 'dogs-no', 'forest', 'lake', 'kids', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'rock-climbing', 'trail-running']",1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36.48131,-121.18169,0
281,10252968,Split Rock Loop Trail,Joshua Tree National Park,Twentynine Palms,California,United States,18.0666,3057.746,76.8096,1,loop,2.0,4.5,198,"['dogs-no', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.00947,-116.05576,0
282,10235919,Sentinel Meadow Cook's Meadow Loop Trail,Yosemite National Park,Yosemite Valley,California,United States,18.0573,3540.548,25.908,1,loop,3.0,4.5,86,"['dogs-leash', 'forest', 'kids', 'strollers', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.74439,-119.5978,1
283,10111890,Black Rock Canyon to Panorama Loop Trail,Joshua Tree National Park,Yucca Valley,California,United States,17.7647,10299.776,363.9312,3,loop,2.0,4.5,175,"['dogs-no', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking', 'horseback-riding']",1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0752,-116.38802,0
284,10034225,Mineral King to Little Five Lakes Trail,Sequoia National Park,Three Rivers,California,United States,17.7092,44578.718,2858.7192,5,loop,2.0,4.5,55,"['dogs-no', 'forest', 'lake', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'fishing', 'hiking', 'nature-trips']",1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.45329,-118.59677,0
285,10235927,Illilouette Falls Trail,Yosemite National Park,Yosemite Valley,California,United States,17.689,7885.766,442.8744,3,out and back,2.0,4.5,112,"['dogs-no', 'forest', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.72713,-119.57432,0
286,10027315,Dante's View Trail,Death Valley National Park,Death Valley,California,United States,17.5667,2574.944,109.728,1,out and back,2.0,4.5,102,"['dogs-no', 'kids', 'views', 'wildlife']","['birding', 'hiking', 'walking']",1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.22072,-116.72648,0
287,10027540,Big Baldy Ridge Trail,Sequoia National Park,Stony Creek Village,California,United States,17.4117,8851.37,423.9768,3,loop,1.0,4.5,110,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.69705,-118.87877,0
288,10031434,Tuolumne Meadows to Glen Aulin High Sierra Camp,Yosemite National Park,Yosemite Valley,California,United States,17.3657,19473.014,365.76,3,out and back,2.0,4.5,93,"['dogs-no', 'forest', 'lake', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'fishing', 'hiking', 'nature-trips', 'walking', 'horseback-riding', 'fly-fishing']",1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,37.87679,-119.34612,0
289,10033216,Telescope Peak Trail,Death Valley National Park,Death Valley,California,United States,17.1872,19312.08,1012.8504,5,out and back,1.0,4.5,101,"['dogs-no', 'forest', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'rock-climbing', 'trail-running']",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36.22988,-117.06829,0
290,10036262,Mount Langley,Sequoia National Park,Lone Pine,California,United States,16.8261,33796.14,1349.9592,5,out and back,2.0,4.5,111,"['dogs-no', 'forest', 'lake', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'fishing', 'hiking', 'nature-trips', 'rock-climbing']",1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36.45331,-118.16974,0
291,10032041,Hetch Hetchy Trail to Rancheria Falls,Yosemite National Park,Long Barn,California,United States,16.6842,18185.542,775.716,5,out and back,2.0,4.5,101,"['dogs-no', 'forest', 'lake', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running']",1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.94615,-119.78817,0
292,10243572,Valley Floor Loop Trail,Yosemite National Park,Yosemite Valley,California,United States,16.6784,32347.734,370.9416,1,loop,3.0,4.5,115,"['dogs-no', 'forest', 'lake', 'kids', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'snowshoeing', 'trail-running', 'walking']",1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37.74467,-119.59736,0
